vocab_id,label,source_system,source_id,lang,label_type
BA:K 0904-027:syntech:BETREUUNGVONGEFANGENEN,BETREUUNGVONGEFANGENEN,BA,K 0904-027,de,ba_synonym_tech
BA:K 0904-027:syn:Gefangenenbetreuung,Gefangenenbetreuung,BA,K 0904-027,de,ba_synonym
BA:K 0904-027:syntech:GEFANGENENBETREUUNG,GEFANGENENBETREUUNG,BA,K 0904-027,de,ba_synonym_tech
BA:K 0904-027:syn:Beratung von Gefangenen,Beratung von Gefangenen,BA,K 0904-027,de,ba_synonym
BA:K 0904-027:syntech:BERATUNGVONGEFANGENEN,BERATUNGVONGEFANGENEN,BA,K 0904-027,de,ba_synonym_tech
BA:K 0904-027:syn:Strafgefangene (Betreuung etc.),Strafgefangene (Betreuung etc.),BA,K 0904-027,de,ba_synonym
BA:K 0904-027:syntech:STRAFGEFANGENEBETREUUNGETC,STRAFGEFANGENEBETREUUNGETC,BA,K 0904-027,de,ba_synonym_tech
BA:K 0904-028:label,"Suchterkrankte (Betreuung, Beratung etc.)",BA,K 0904-028,de,ba_label
BA:K 0904-028:syn:Abhängigenberatung,Abhängigenberatung,BA,K 0904-028,de,ba_synonym
BA:K 0904-028:syntech:ABHAENGIGENBERATUNG,ABHAENGIGENBERATUNG,BA,K 0904-028,de,ba_synonym_tech
BA:K 0904-028:syn:Drogenabhängige beraten,Drogenabhängige beraten,BA,K 0904-028,de,ba_synonym
BA:K 0904-028:syntech:DROGENABHAENGIGEBERATEN,DROGENABHAENGIGEBERATEN,BA,K 0904-028,de,ba_synonym_tech
BA:K 0904-028:syn:Drogenabhängige betreuen,Drogenabhängige betreuen,BA,K 0904-028,de,ba_synonym
BA:K 0904-028:syntech:DROGENABHAENGIGEBETREUEN,DROGENABHAENGIGEBETREUEN,BA,K 0904-028,de,ba_synonym_tech
BA:K 0904-028:syn:Drogenabhängigenbetreuung,Drogenabhängigenbetreuung,BA,K 0904-028,de,ba_synonym
BA:K 0904-028:syntech:DROGENABHAENGIGENBETREUUNG,DROGENABHAENGIGENBETREUUNG,BA,K 0904-028,de,ba_synonym_tech
BA:K 0904-028:syn:Suchtkranke (Betreuung etc.),Suchtkranke (Betreuung etc.),BA,K 0904-028,de,ba_synonym
BA:K 0904-028:syntech:SUCHTKRANKEBETREUUNGETC,SUCHTKRANKEBETREUUNGETC,BA,K 0904-028,de,ba_synonym_tech
BA:K 0904-028:syn:Suchtberatung,Suchtberatung,BA,K 0904-028,de,ba_synonym
BA:K 0904-028:syntech:SUCHTBERATUNG,SUCHTBERATUNG,BA,K 0904-028,de,ba_synonym_tech
BA:K 0904-028:syn:Suchthilfe,Suchthilfe,BA,K 0904-028,de,ba_synonym
BA:K 0904-028:syntech:SUCHTHILFE,SUCHTHILFE,BA,K 0904-028,de,ba_synonym_tech
BA:K 0904-028:syn:Abhängigenbetreuung,Abhängigenbetreuung,BA,K 0904-028,de,ba_synonym
BA:K 0904-028:syntech:ABHAENGIGENBETREUUNG,ABHAENGIGENBETREUUNG,BA,K 0904-028,de,ba_synonym_tech
BA:K 0904-028:syn:Drogenabhängige (Betreuung etc.),Drogenabhängige (Betreuung etc.),BA,K 0904-028,de,ba_synonym
BA:K 0904-028:syntech:DROGENABHAENGIGEBETREUUNGETC,DROGENABHAENGIGEBETREUUNGETC,BA,K 0904-028,de,ba_synonym_tech
BA:K 0904-028:syn:Suchtkranke beraten,Suchtkranke beraten,BA,K 0904-028,de,ba_synonym
BA:K 0904-028:syntech:SUCHTKRANKEBERATEN,SUCHTKRANKEBERATEN,BA,K 0904-028,de,ba_synonym_tech
BA:K 0904-028:syn:Drogenhilfe,Drogenhilfe,BA,K 0904-028,de,ba_synonym
BA:K 0904-028:syntech:DROGENHILFE,DROGENHILFE,BA,K 0904-028,de,ba_synonym_tech
BA:K 0904-028:syn:Drogenabhängigenberatung,Drogenabhängigenberatung,BA,K 0904-028,de,ba_synonym
BA:K 0904-028:syntech:DROGENABHAENGIGENBERATUNG,DROGENABHAENGIGENBERATUNG,BA,K 0904-028,de,ba_synonym_tech
BA:K 0904-028:syn:Drogenberatung,Drogenberatung,BA,K 0904-028,de,ba_synonym
BA:K 0904-028:syntech:DROGENBERATUNG,DROGENBERATUNG,BA,K 0904-028,de,ba_synonym_tech
BA:K 0904-028:syntech:SUCHTERKRANKTEBETREUUNGBERATUNGETC,SUCHTERKRANKTEBETREUUNGBERATUNGETC,BA,K 0904-028,de,ba_synonym_tech
BA:K 0904-028:syn:Suchtkrankenbetreuung,Suchtkrankenbetreuung,BA,K 0904-028,de,ba_synonym
BA:K 0904-028:syntech:SUCHTKRANKENBETREUUNG,SUCHTKRANKENBETREUUNG,BA,K 0904-028,de,ba_synonym_tech
BA:K 0904-028:syn:Suchtkrankenberatung,Suchtkrankenberatung,BA,K 0904-028,de,ba_synonym
BA:K 0904-028:syntech:SUCHTKRANKENBERATUNG,SUCHTKRANKENBERATUNG,BA,K 0904-028,de,ba_synonym_tech
BA:K 0904-028:syn:Suchtkranke betreuen,Suchtkranke betreuen,BA,K 0904-028,de,ba_synonym
BA:K 0904-028:syntech:SUCHTKRANKEBETREUEN,SUCHTKRANKEBETREUEN,BA,K 0904-028,de,ba_synonym_tech
BA:K 0904-029:label,Unfallgeschädigte (Therapie),BA,K 0904-029,de,ba_label
BA:K 0904-029:syn:Unfallgeschädigte betreuen,Unfallgeschädigte betreuen,BA,K 0904-029,de,ba_synonym
BA:K 0904-029:syntech:UNFALLGESCHAEDIGTEBETREUEN,UNFALLGESCHAEDIGTEBETREUEN,BA,K 0904-029,de,ba_synonym_tech
BA:K 0904-029:syntech:UNFALLGESCHAEDIGTETHERAPIE,UNFALLGESCHAEDIGTETHERAPIE,BA,K 0904-029,de,ba_synonym_tech
BA:K 0904-029:syn:Unfallgeschädigtentherapien,Unfallgeschädigtentherapien,BA,K 0904-029,de,ba_synonym
BA:K 0904-029:syntech:UNFALLGESCHAEDIGTENTHERAPIEN,UNFALLGESCHAEDIGTENTHERAPIEN,BA,K 0904-029,de,ba_synonym_tech
BA:K 0904-029:syn:Therapie für Unfallgeschädigte,Therapie für Unfallgeschädigte,BA,K 0904-029,de,ba_synonym
BA:K 0904-029:syntech:THERAPIEFUERUNFALLGESCHAEDIGTE,THERAPIEFUERUNFALLGESCHAEDIGTE,BA,K 0904-029,de,ba_synonym_tech
BA:K 0904-029:syn:Therapien für Unfallopfer,Therapien für Unfallopfer,BA,K 0904-029,de,ba_synonym
BA:K 0904-029:syntech:THERAPIENFUERUNFALLOPFER,THERAPIENFUERUNFALLOPFER,BA,K 0904-029,de,ba_synonym_tech
BA:K 0904-029:syn:Unfallopfertherapie,Unfallopfertherapie,BA,K 0904-029,de,ba_synonym
BA:K 0904-029:syntech:UNFALLOPFERTHERAPIE,UNFALLOPFERTHERAPIE,BA,K 0904-029,de,ba_synonym_tech
BA:K 0904-029:syn:Therapie für Unfallopfer,Therapie für Unfallopfer,BA,K 0904-029,de,ba_synonym
BA:K 0904-029:syntech:THERAPIEFUERUNFALLOPFER,THERAPIEFUERUNFALLOPFER,BA,K 0904-029,de,ba_synonym_tech
BA:K 0904-029:syn:Therapien für Unfallgeschädigte,Therapien für Unfallgeschädigte,BA,K 0904-029,de,ba_synonym
BA:K 0904-029:syntech:THERAPIENFUERUNFALLGESCHAEDIGTE,THERAPIENFUERUNFALLGESCHAEDIGTE,BA,K 0904-029,de,ba_synonym_tech
BA:K 0904-030:label,"Verhaltensauffällige (Betreuung, Erziehung)",BA,K 0904-030,de,ba_label
BA:K 0904-030:syn:Beratung verhaltensgestörter Menschen,Beratung verhaltensgestörter Menschen,BA,K 0904-030,de,ba_synonym
BA:K 0904-030:syntech:BERATUNGVERHALTENSGESTOERTERMENSCHEN,BERATUNGVERHALTENSGESTOERTERMENSCHEN,BA,K 0904-030,de,ba_synonym_tech
BA:K 0904-030:syn:Verhaltensauffälligenbetreuung,Verhaltensauffälligenbetreuung,BA,K 0904-030,de,ba_synonym
BA:K 0904-030:syntech:VERHALTENSAUFFAELLIGENBETREUUNG,VERHALTENSAUFFAELLIGENBETREUUNG,BA,K 0904-030,de,ba_synonym_tech
"BA:K 0904-030:syn:Menschen mit herausforderndem Verhalten (Betreuung, Erziehung)","Menschen mit herausforderndem Verhalten (Betreuung, Erziehung)",BA,K 0904-030,de,ba_synonym
BA:K 0904-030:syntech:MENSCHENMITHERAUSFORDERNDEMVERHALTENBETREUUNGERZIEHUNG,MENSCHENMITHERAUSFORDERNDEMVERHALTENBETREUUNGERZIEHUNG,BA,K 0904-030,de,ba_synonym_tech
BA:K 0904-030:syn:Erziehung verhaltensauffälliger Kinder,Erziehung verhaltensauffälliger Kinder,BA,K 0904-030,de,ba_synonym
BA:K 0904-030:syntech:ERZIEHUNGVERHALTENSAUFFAELLIGERKINDER,ERZIEHUNGVERHALTENSAUFFAELLIGERKINDER,BA,K 0904-030,de,ba_synonym_tech
BA:K 0904-030:syn:Verhaltensauffällige betreuen,Verhaltensauffällige betreuen,BA,K 0904-030,de,ba_synonym
BA:K 0904-030:syntech:VERHALTENSAUFFAELLIGEBETREUEN,VERHALTENSAUFFAELLIGEBETREUEN,BA,K 0904-030,de,ba_synonym_tech
BA:K 0904-030:syn:Problemverhalten,Problemverhalten,BA,K 0904-030,de,ba_synonym
BA:K 0904-030:syntech:PROBLEMVERHALTEN,PROBLEMVERHALTEN,BA,K 0904-030,de,ba_synonym_tech
BA:K 0904-030:syn:Beratung verhaltensauffälliger Menschen,Beratung verhaltensauffälliger Menschen,BA,K 0904-030,de,ba_synonym
BA:K 0904-030:syntech:BERATUNGVERHALTENSAUFFAELLIGERMENSCHEN,BERATUNGVERHALTENSAUFFAELLIGERMENSCHEN,BA,K 0904-030,de,ba_synonym_tech
BA:K 0904-030:syn:Beratung verhaltensorigineller Menschen,Beratung verhaltensorigineller Menschen,BA,K 0904-030,de,ba_synonym
BA:K 0904-030:syntech:BERATUNGVERHALTENSORIGINELLERMENSCHEN,BERATUNGVERHALTENSORIGINELLERMENSCHEN,BA,K 0904-030,de,ba_synonym_tech
BA:K 0904-030:syn:Verhaltensgestörte beraten,Verhaltensgestörte beraten,BA,K 0904-030,de,ba_synonym
BA:K 0904-030:syntech:VERHALTENSGESTOERTEBERATEN,VERHALTENSGESTOERTEBERATEN,BA,K 0904-030,de,ba_synonym_tech
BA:K 0904-030:syn:Betreuung verhaltensgestörter Menschen,Betreuung verhaltensgestörter Menschen,BA,K 0904-030,de,ba_synonym
BA:K 0904-030:syntech:BETREUUNGVERHALTENSGESTOERTERMENSCHEN,BETREUUNGVERHALTENSGESTOERTERMENSCHEN,BA,K 0904-030,de,ba_synonym_tech
BA:K 0904-030:syn:Verhaltensauffällige beraten,Verhaltensauffällige beraten,BA,K 0904-030,de,ba_synonym
BA:K 0904-030:syntech:VERHALTENSAUFFAELLIGEBERATEN,VERHALTENSAUFFAELLIGEBERATEN,BA,K 0904-030,de,ba_synonym_tech
BA:K 0904-030:syn:Verhaltensgestörte (Betreuung etc.),Verhaltensgestörte (Betreuung etc.),BA,K 0904-030,de,ba_synonym
BA:K 0904-030:syntech:VERHALTENSGESTOERTEBETREUUNGETC,VERHALTENSGESTOERTEBETREUUNGETC,BA,K 0904-030,de,ba_synonym_tech
BA:K 0904-030:syn:Betreuung verhaltensauffälliger Menschen,Betreuung verhaltensauffälliger Menschen,BA,K 0904-030,de,ba_synonym
BA:K 0904-030:syntech:BETREUUNGVERHALTENSAUFFAELLIGERMENSCHEN,BETREUUNGVERHALTENSAUFFAELLIGERMENSCHEN,BA,K 0904-030,de,ba_synonym_tech
BA:K 0904-030:syn:Verhaltensgestörte betreuen,Verhaltensgestörte betreuen,BA,K 0904-030,de,ba_synonym
BA:K 0904-030:syntech:VERHALTENSGESTOERTEBETREUEN,VERHALTENSGESTOERTEBETREUEN,BA,K 0904-030,de,ba_synonym_tech
BA:K 0904-030:syn:Betreuung verhaltensorigineller Menschen,Betreuung verhaltensorigineller Menschen,BA,K 0904-030,de,ba_synonym
BA:K 0904-030:syntech:BETREUUNGVERHALTENSORIGINELLERMENSCHEN,BETREUUNGVERHALTENSORIGINELLERMENSCHEN,BA,K 0904-030,de,ba_synonym_tech
BA:K 0904-030:syn:Verhaltenauffälligenberatung,Verhaltenauffälligenberatung,BA,K 0904-030,de,ba_synonym
BA:K 0904-030:syntech:VERHALTENAUFFAELLIGENBERATUNG,VERHALTENAUFFAELLIGENBERATUNG,BA,K 0904-030,de,ba_synonym_tech
BA:K 0904-030:syn:Verhaltensgestörtenbetreuung,Verhaltensgestörtenbetreuung,BA,K 0904-030,de,ba_synonym
BA:K 0904-030:syntech:VERHALTENSGESTOERTENBETREUUNG,VERHALTENSGESTOERTENBETREUUNG,BA,K 0904-030,de,ba_synonym_tech
BA:K 0904-030:syn:Erziehung verhaltensorigineller Kinder,Erziehung verhaltensorigineller Kinder,BA,K 0904-030,de,ba_synonym
BA:K 0904-030:syntech:ERZIEHUNGVERHALTENSORIGINELLERKINDER,ERZIEHUNGVERHALTENSORIGINELLERKINDER,BA,K 0904-030,de,ba_synonym_tech
BA:K 0904-030:syntech:VERHALTENSAUFFAELLIGEBETREUUNGERZIEHUNG,VERHALTENSAUFFAELLIGEBETREUUNGERZIEHUNG,BA,K 0904-030,de,ba_synonym_tech
BA:K 0904-030:syn:verhaltensoriginell,verhaltensoriginell,BA,K 0904-030,de,ba_synonym
BA:K 0904-030:syntech:VERHALTENSORIGINELL,VERHALTENSORIGINELL,BA,K 0904-030,de,ba_synonym_tech
BA:K 0904-030:syn:Erziehung verhaltensauffälliger Menschen,Erziehung verhaltensauffälliger Menschen,BA,K 0904-030,de,ba_synonym
BA:K 0904-030:syntech:ERZIEHUNGVERHALTENSAUFFAELLIGERMENSCHEN,ERZIEHUNGVERHALTENSAUFFAELLIGERMENSCHEN,BA,K 0904-030,de,ba_synonym_tech
BA:K 0904-030:syn:Erziehung verhaltensorigineller Menschen,Erziehung verhaltensorigineller Menschen,BA,K 0904-030,de,ba_synonym
BA:K 0904-030:syntech:ERZIEHUNGVERHALTENSORIGINELLERMENSCHEN,ERZIEHUNGVERHALTENSORIGINELLERMENSCHEN,BA,K 0904-030,de,ba_synonym_tech
BA:K 0904-030:syn:Verhaltensgestörtenberatung,Verhaltensgestörtenberatung,BA,K 0904-030,de,ba_synonym
BA:K 0904-030:syntech:VERHALTENSGESTOERTENBERATUNG,VERHALTENSGESTOERTENBERATUNG,BA,K 0904-030,de,ba_synonym_tech
BA:K 0904-030:syn:Verhaltensauffällige erziehen,Verhaltensauffällige erziehen,BA,K 0904-030,de,ba_synonym
BA:K 0904-030:syntech:VERHALTENSAUFFAELLIGEERZIEHEN,VERHALTENSAUFFAELLIGEERZIEHEN,BA,K 0904-030,de,ba_synonym_tech
BA:K 0904-031:label,Koma-Patienten (Betreuung etc.),BA,K 0904-031,de,ba_label
BA:K 0904-031:syn:Koma,Koma,BA,K 0904-031,de,ba_synonym
BA:K 0904-031:syntech:KOMA,KOMA,BA,K 0904-031,de,ba_synonym_tech
BA:K 0904-031:syn:Quantitative Bewusstseinsstörung,Quantitative Bewusstseinsstörung,BA,K 0904-031,de,ba_synonym
BA:K 0904-031:syntech:QUANTITATIVEBEWUSSTSEINSSTOERUNG,QUANTITATIVEBEWUSSTSEINSSTOERUNG,BA,K 0904-031,de,ba_synonym_tech
BA:K 0904-031:syn:Koma-Patienten betreuen,Koma-Patienten betreuen,BA,K 0904-031,de,ba_synonym
BA:K 0904-031:syntech:KOMAPATIENTENBETREUEN,KOMAPATIENTENBETREUEN,BA,K 0904-031,de,ba_synonym_tech
BA:K 0904-031:syn:Betreuung von Koma-Patienten,Betreuung von Koma-Patienten,BA,K 0904-031,de,ba_synonym
BA:K 0904-031:syntech:BETREUUNGVONKOMAPATIENTEN,BETREUUNGVONKOMAPATIENTEN,BA,K 0904-031,de,ba_synonym_tech
BA:K 0904-031:syn:Koma-Patienten,Koma-Patienten,BA,K 0904-031,de,ba_synonym
BA:K 0904-031:syntech:KOMAPATIENTEN,KOMAPATIENTEN,BA,K 0904-031,de,ba_synonym_tech
BA:K 0904-031:syn:Intensivmedizin,Intensivmedizin,BA,K 0904-031,de,ba_synonym
BA:K 0904-031:syntech:INTENSIVMEDIZIN,INTENSIVMEDIZIN,BA,K 0904-031,de,ba_synonym_tech
BA:K 0904-031:syn:Neurologie,Neurologie,BA,K 0904-031,de,ba_synonym
BA:K 0904-031:syntech:NEUROLOGIE,NEUROLOGIE,BA,K 0904-031,de,ba_synonym_tech
BA:K 0904-031:syn:Betreuung von Koma-Patientinnen,Betreuung von Koma-Patientinnen,BA,K 0904-031,de,ba_synonym
BA:K 0904-031:syntech:BETREUUNGVONKOMAPATIENTINNEN,BETREUUNGVONKOMAPATIENTINNEN,BA,K 0904-031,de,ba_synonym_tech
BA:K 0904-031:syn:Koma-Patientin,Koma-Patientin,BA,K 0904-031,de,ba_synonym
BA:K 0904-031:syntech:KOMAPATIENTIN,KOMAPATIENTIN,BA,K 0904-031,de,ba_synonym_tech
BA:K 0904-031:syn:Wachkoma,Wachkoma,BA,K 0904-031,de,ba_synonym
BA:K 0904-031:syntech:WACHKOMA,WACHKOMA,BA,K 0904-031,de,ba_synonym_tech
BA:K 0904-031:syntech:KOMAPATIENTENBETREUUNGETC,KOMAPATIENTENBETREUUNGETC,BA,K 0904-031,de,ba_synonym_tech
BA:K 0904-031:syn:Künstliches Koma,Künstliches Koma,BA,K 0904-031,de,ba_synonym
BA:K 0904-031:syntech:KUENSTLICHESKOMA,KUENSTLICHESKOMA,BA,K 0904-031,de,ba_synonym_tech
BA:K 0904-031:syn:Komapatientenbetreuung,Komapatientenbetreuung,BA,K 0904-031,de,ba_synonym
BA:K 0904-031:syntech:KOMAPATIENTENBETREUUNG,KOMAPATIENTENBETREUUNG,BA,K 0904-031,de,ba_synonym_tech
BA:K 0904-031:syn:Koma-Patientinnen,Koma-Patientinnen,BA,K 0904-031,de,ba_synonym
BA:K 0904-031:syntech:KOMAPATIENTINNEN,KOMAPATIENTINNEN,BA,K 0904-031,de,ba_synonym_tech
BA:K 0904-031:syn:Koma-Patient,Koma-Patient,BA,K 0904-031,de,ba_synonym
BA:K 0904-031:syntech:KOMAPATIENT,KOMAPATIENT,BA,K 0904-031,de,ba_synonym_tech
BA:K 0904-032:label,"Epilepsieerkrankte (Betreuung, Beratung etc.)",BA,K 0904-032,de,ba_label
BA:K 0904-032:syn:Epilepsie-Patienten betreuen,Epilepsie-Patienten betreuen,BA,K 0904-032,de,ba_synonym
BA:K 0904-032:syntech:EPILEPSIEPATIENTENBETREUEN,EPILEPSIEPATIENTENBETREUEN,BA,K 0904-032,de,ba_synonym_tech
BA:K 0904-032:syn:Krampfanfall,Krampfanfall,BA,K 0904-032,de,ba_synonym
BA:K 0904-032:syntech:KRAMPFANFALL,KRAMPFANFALL,BA,K 0904-032,de,ba_synonym_tech
BA:K 0904-032:syntech:EPILEPSIEERKRANKTEBETREUUNGBERATUNGETC,EPILEPSIEERKRANKTEBETREUUNGBERATUNGETC,BA,K 0904-032,de,ba_synonym_tech
BA:K 0904-032:syn:Epilepsie-Patienten,Epilepsie-Patienten,BA,K 0904-032,de,ba_synonym
BA:K 0904-032:syntech:EPILEPSIEPATIENTEN,EPILEPSIEPATIENTEN,BA,K 0904-032,de,ba_synonym_tech
BA:K 0904-032:syn:Beratung von Epilepsie-Patienten,Beratung von Epilepsie-Patienten,BA,K 0904-032,de,ba_synonym
BA:K 0904-032:syntech:BERATUNGVONEPILEPSIEPATIENTEN,BERATUNGVONEPILEPSIEPATIENTEN,BA,K 0904-032,de,ba_synonym_tech
BA:K 0904-032:syn:epileptische Anfälle,epileptische Anfälle,BA,K 0904-032,de,ba_synonym
BA:K 0904-032:syntech:EPILEPTISCHEANFAELLE,EPILEPTISCHEANFAELLE,BA,K 0904-032,de,ba_synonym_tech
BA:K 0904-032:syn:Epilepsie-Patienten beraten,Epilepsie-Patienten beraten,BA,K 0904-032,de,ba_synonym
BA:K 0904-032:syntech:EPILEPSIEPATIENTENBERATEN,EPILEPSIEPATIENTENBERATEN,BA,K 0904-032,de,ba_synonym_tech
BA:K 0904-032:syn:Fallsucht,Fallsucht,BA,K 0904-032,de,ba_synonym
BA:K 0904-032:syntech:FALLSUCHT,FALLSUCHT,BA,K 0904-032,de,ba_synonym_tech
BA:K 0904-032:syn:Epilepsie-Patientinnen,Epilepsie-Patientinnen,BA,K 0904-032,de,ba_synonym
BA:K 0904-032:syntech:EPILEPSIEPATIENTINNEN,EPILEPSIEPATIENTINNEN,BA,K 0904-032,de,ba_synonym_tech
BA:K 0904-032:syn:Betreuung von Epilepsie-Patienten,Betreuung von Epilepsie-Patienten,BA,K 0904-032,de,ba_synonym
BA:K 0904-032:syntech:BETREUUNGVONEPILEPSIEPATIENTEN,BETREUUNGVONEPILEPSIEPATIENTEN,BA,K 0904-032,de,ba_synonym_tech
BA:K 0904-033:label,Kleinkinder (Betreuung etc.),BA,K 0904-033,de,ba_label
BA:K 0904-033:syn:U3-Bereich,U3-Bereich,BA,K 0904-033,de,ba_synonym
BA:K 0904-033:syntech:U3BEREICH,U3BEREICH,BA,K 0904-033,de,ba_synonym_tech
BA:K 0904-033:syn:Vorkiga-Kinder,Vorkiga-Kinder,BA,K 0904-033,de,ba_synonym
BA:K 0904-033:syntech:VORKIGAKINDER,VORKIGAKINDER,BA,K 0904-033,de,ba_synonym_tech
BA:K 0904-033:syn:Krippenkinder,Krippenkinder,BA,K 0904-033,de,ba_synonym
BA:K 0904-033:syntech:KRIPPENKINDER,KRIPPENKINDER,BA,K 0904-033,de,ba_synonym_tech
BA:K 0904-033:syn:Unter 3-jährige Kinder,Unter 3-jährige Kinder,BA,K 0904-033,de,ba_synonym
BA:K 0904-033:syntech:UNTER3JAEHRIGEKINDER,UNTER3JAEHRIGEKINDER,BA,K 0904-033,de,ba_synonym_tech
BA:K 0904-033:syntech:KLEINKINDERBETREUUNGETC,KLEINKINDERBETREUUNGETC,BA,K 0904-033,de,ba_synonym_tech
BA:K 0904-033:syn:Kinder (2-3 Jahre),Kinder (2-3 Jahre),BA,K 0904-033,de,ba_synonym
BA:K 0904-033:syntech:KINDER23JAHRE,KINDER23JAHRE,BA,K 0904-033,de,ba_synonym_tech
BA:K 0904-033:syn:U3-Erfahrung,U3-Erfahrung,BA,K 0904-033,de,ba_synonym
BA:K 0904-033:syntech:U3ERFAHRUNG,U3ERFAHRUNG,BA,K 0904-033,de,ba_synonym_tech
BA:K 0904-033:syn:Krippekinder,Krippekinder,BA,K 0904-033,de,ba_synonym
BA:K 0904-033:syntech:KRIPPEKINDER,KRIPPEKINDER,BA,K 0904-033,de,ba_synonym_tech
BA:K 0904-035:label,LGBTQIA+ (Beratung etc.),BA,K 0904-035,de,ba_label
BA:K 0904-035:syn:Transsexuelle,Transsexuelle,BA,K 0904-035,de,ba_synonym
BA:K 0904-035:syntech:TRANSSEXUELLE,TRANSSEXUELLE,BA,K 0904-035,de,ba_synonym_tech
BA:K 0904-035:syn:Intersexuelle,Intersexuelle,BA,K 0904-035,de,ba_synonym
BA:K 0904-035:syntech:INTERSEXUELLE,INTERSEXUELLE,BA,K 0904-035,de,ba_synonym_tech
BA:K 0904-035:syn:Schwule,Schwule,BA,K 0904-035,de,ba_synonym
BA:K 0904-035:syntech:SCHWULE,SCHWULE,BA,K 0904-035,de,ba_synonym_tech
BA:K 0904-035:syntech:LGBTQIABERATUNGETC,LGBTQIABERATUNGETC,BA,K 0904-035,de,ba_synonym_tech
BA:K 0904-035:syn:Homosexuelle,Homosexuelle,BA,K 0904-035,de,ba_synonym
BA:K 0904-035:syntech:HOMOSEXUELLE,HOMOSEXUELLE,BA,K 0904-035,de,ba_synonym_tech
BA:K 0904-035:syn:Gay,Gay,BA,K 0904-035,de,ba_synonym
BA:K 0904-035:syntech:GAY,GAY,BA,K 0904-035,de,ba_synonym_tech
BA:K 0904-035:syn:Bisexuelle,Bisexuelle,BA,K 0904-035,de,ba_synonym
BA:K 0904-035:syntech:BISEXUELLE,BISEXUELLE,BA,K 0904-035,de,ba_synonym_tech
BA:K 0904-035:syn:Queer,Queer,BA,K 0904-035,de,ba_synonym
BA:K 0904-035:syntech:QUEER,QUEER,BA,K 0904-035,de,ba_synonym_tech
BA:K 0904-035:syn:Lesbian,Lesbian,BA,K 0904-035,de,ba_synonym
BA:K 0904-035:syntech:LESBIAN,LESBIAN,BA,K 0904-035,de,ba_synonym_tech
BA:K 0904-035:syn:Lesbisch,Lesbisch,BA,K 0904-035,de,ba_synonym
BA:K 0904-035:syntech:LESBISCH,LESBISCH,BA,K 0904-035,de,ba_synonym_tech
BA:K 10:label,"Medien, Kunst, Gestaltung",BA,K 10,de,ba_label
BA:K 10:syntech:MEDIENKUNSTGESTALTUNG,MEDIENKUNSTGESTALTUNG,BA,K 10,de,ba_synonym_tech
BA:K 1000:label,"Kunst, Kultur",BA,K 1000,de,ba_label
BA:K 1000:syntech:KUNSTKULTUR,KUNSTKULTUR,BA,K 1000,de,ba_synonym_tech
BA:K 100000:label,Artistik,BA,K 100000,de,ba_label
BA:K 100000:syntech:ARTISTIK,ARTISTIK,BA,K 100000,de,ba_synonym_tech
BA:K 100000-000:label,Akrobatik,BA,K 100000-000,de,ba_label
BA:K 100000-000:syntech:AKROBATIK,AKROBATIK,BA,K 100000-000,de,ba_synonym_tech
BA:K 100000-000:syn:Bühnenakrobatik,Bühnenakrobatik,BA,K 100000-000,de,ba_synonym
BA:K 100000-000:syntech:BUEHNENAKROBATIK,BUEHNENAKROBATIK,BA,K 100000-000,de,ba_synonym_tech
BA:K 100000-000:syn:Zirkusakrobatik,Zirkusakrobatik,BA,K 100000-000,de,ba_synonym
BA:K 100000-000:syntech:ZIRKUSAKROBATIK,ZIRKUSAKROBATIK,BA,K 100000-000,de,ba_synonym_tech
BA:K 100000-001:label,Artistik,BA,K 100000-001,de,ba_label
BA:K 100000-001:syn:Zirkusartistik,Zirkusartistik,BA,K 100000-001,de,ba_synonym
BA:K 100000-001:syntech:ZIRKUSARTISTIK,ZIRKUSARTISTIK,BA,K 100000-001,de,ba_synonym_tech
BA:K 100000-001:syn:Bühnenartistik,Bühnenartistik,BA,K 100000-001,de,ba_synonym
BA:K 100000-001:syntech:BUEHNENARTISTIK,BUEHNENARTISTIK,BA,K 100000-001,de,ba_synonym_tech
BA:K 100000-002:label,Bauchreden,BA,K 100000-002,de,ba_label
BA:K 100000-002:syntech:BAUCHREDEN,BAUCHREDEN,BA,K 100000-002,de,ba_synonym_tech
BA:K 100000-002:syn:Sprechzauberer,Sprechzauberer,BA,K 100000-002,de,ba_synonym
BA:K 100000-002:syntech:SPRECHZAUBERER,SPRECHZAUBERER,BA,K 100000-002,de,ba_synonym_tech
BA:K 100000-002:syn:Ventriloquistik,Ventriloquistik,BA,K 100000-002,de,ba_synonym
BA:K 100000-002:syntech:VENTRILOQUISTIK,VENTRILOQUISTIK,BA,K 100000-002,de,ba_synonym_tech
BA:K 100000-003:label,Clowndarstellung,BA,K 100000-003,de,ba_label
BA:K 100000-003:syn:Clowntheater,Clowntheater,BA,K 100000-003,de,ba_synonym
BA:K 100000-003:syntech:CLOWNTHEATER,CLOWNTHEATER,BA,K 100000-003,de,ba_synonym_tech
BA:K 100000-003:syntech:CLOWNDARSTELLUNG,CLOWNDARSTELLUNG,BA,K 100000-003,de,ba_synonym_tech
BA:K 100000-003:syn:Clownerie,Clownerie,BA,K 100000-003,de,ba_synonym
BA:K 100000-003:syntech:CLOWNERIE,CLOWNERIE,BA,K 100000-003,de,ba_synonym_tech
BA:K 100000-003:syn:Clownspiel,Clownspiel,BA,K 100000-003,de,ba_synonym
